avg_monthly_balance,total_deposits,total_withdrawals,overdraft_frequency,salary_deposits,gold_assets,property_value,vehicle_ownership,fixed_deposits,guarantor_exists,utility_bill_consistency,upi_transaction_count,wallet_transactions,gst_filing_status,age,employment_type,location,loan_approved,rental_agreement,has_children,education_fees_paid,transaction_type,deposit_to_fixed_ratio
17405,123299,451310,2,0,2877,6613591,0,219972,1,64,515,279,1,56,2,1,0,0,1,399916,1,0.5605187909425248
59979,289133,89622,1,1,2975,4242874,0,186240,0,60,31,51,1,43,1,0,0,1,0,0,0,1.5524669648466234
161144,303332,351769,4,1,3173,6123333,1,398218,1,90,85,386,0,33,0,2,1,1,1,359718,1,0.7617215652693619
132596,453989,90278,0,1,768,6628652,1,77331,1,80,750,417,0,56,0,2,0,1,1,402294,0,5.870648631872963
164737,207291,492256,0,1,1957,2273661,0,473941,1,92,32,292,0,45,0,2,0,0,1,248453,1,0.4373763034295336
172670,110777,413141,3,0,1380,6543157,1,80873,0,62,19,86,0,23,1,1,1,1,1,187742,1,1.3697480030664986
134701,202395,70215,2,0,4269,8753532,0,107301,1,59,946,60,1,62,1,1,0,0,1,241276,0,1.8862183370300647
121352,404694,337394,1,1,4222,6563764,1,64758,0,72,996,208,0,54,0,0,0,1,1,128113,0,6.24923176701308
165109,371208,12559,4,1,4593,4119771,1,251634,1,56,287,133,0,64,2,1,0,1,0,0,0,1.4751842947125797
170699,140641,457087,2,1,1333,8080533,1,342901,1,69,379,210,0,29,1,1,1,0,1,418875,1,0.41014925547240905
48979,457900,235717,2,1,1491,9613467,1,361726,0,82,317,499,1,57,0,2,1,1,1,262850,0,1.2658717762290346
87239,430787,195872,1,1,4114,1489149,0,101614,1,85,768,224,0,30,0,2,1,1,1,42668,0,4.239403631353639
78453,130574,219765,1,0,1793,8349106,1,432599,0,59,234,214,2,42,1,0,1,1,1,335509,1,0.30183541377716133
92415,338296,87875,0,1,2260,3226444,0,487734,1,75,173,356,0,57,1,2,1,1,0,0,0,0.6936061590822885
84109,165459,93001,3,1,4020,8130934,0,177085,0,60,348,74,2,59,1,0,1,0,1,496128,0,0.9343426357814847
30216,338467,193575,3,1,3089,6130690,0,7178,0,55,366,358,0,61,0,2,1,0,0,0,0,47.14681710544644
186760,106671,227169,1,1,2334,2423243,1,78948,1,96,51,397,2,28,0,2,0,0,0,0,1,1.3511380764797527
50157,395937,74568,2,1,3221,5404617,0,263046,0,50,153,317,0,34,0,0,1,0,1,42365,0,1.5051948891262779
173218,93679,60556,0,1,714,7264011,0,366629,0,98,733,404,0,59,1,1,0,0,1,302910,0,0.25551373319150095
87494,104817,269279,4,1,1266,6870319,0,165212,0,64,328,211,2,29,0,0,1,0,0,0,1,0.6344355468395344
17510,316447,401057,3,1,3509,1612053,1,468073,1,88,518,36,2,52,0,0,1,0,0,0,1,0.6760619047415579
78445,146874,457428,3,1,3746,3408652,1,264420,1,99,978,78,1,37,1,1,0,0,1,106657,1,0.5554551264839026
12070,358173,123997,2,0,4772,1431401,1,421253,1,87,577,21,0,39,0,1,1,1,0,0,0,0.8502542409092851
83737,271243,454517,1,1,4828,9070900,1,404970,0,75,375,269,2,51,0,1,1,0,1,235179,1,0.6697837622940902
35974,244471,466396,1,1,895,8491773,1,256904,1,67,351,392,0,63,1,2,1,1,0,0,1,0.9516007862828673
28124,217848,288879,4,1,4669,8708653,0,358996,1,80,911,199,2,23,0,2,1,1,0,0,1,0.6068240124569286
52615,445064,173079,0,1,386,6584472,1,214121,1,95,661,145,0,21,0,0,0,0,0,0,0,2.0785533480912752
42803,94562,435706,2,0,272,7895913,1,401207,0,57,563,294,0,31,1,2,1,1,0,0,1,0.23569320651632072
194042,395912,462128,0,0,4470,1867135,1,77285,0,71,818,349,2,46,1,1,1,1,0,0,1,5.122687161969826
137049,206799,294163,1,0,3949,3875186,1,312376,0,73,598,305,0,24,1,1,0,0,0,0,1,0.6620173700368465
92910,53630,460236,2,1,3031,1071775,0,33653,1,79,283,360,1,52,0,2,0,0,0,0,1,1.5935698579663635
151307,438689,425534,0,0,2689,5974925,0,289535,1,79,817,313,0,42,0,0,0,1,0,0,0,1.5151449215296198
195550,274850,27507,3,1,759,5591598,0,456979,0,79,59,368,1,59,0,1,0,0,0,0,0,0.6014486410783841
66155,329037,298165,1,1,4280,5494661,0,331234,0,54,138,141,0,40,1,1,0,1,1,402229,0,0.9933642278140897
34018,164253,31344,1,0,1624,4908823,0,427026,1,95,749,262,0,55,2,0,1,1,1,257701,0,0.38464312561032443
32306,421649,259601,1,0,2317,3759443,1,206570,0,97,927,276,0,50,0,0,0,1,0,0,0,2.04118196649094
100159,393359,41572,0,1,65,6006320,1,392510,1,64,287,93,2,25,0,0,0,0,0,0,0,1.0021604490065246
118281,358039,310850,4,1,2570,3734556,0,375343,1,95,744,250,1,52,1,2,0,1,1,44471,0,0.9538956264120381
190014,366602,361808,0,1,2333,1520430,1,306467,1,95,864,324,1,37,1,0,0,1,1,380922,0,1.1962162444366133
87314,13057,320586,4,1,4209,1532181,1,201066,0,72,481,99,1,53,0,2,0,0,0,0,1,0.06493855282070156
24873,156111,44720,4,1,1344,9157525,0,212705,0,98,294,24,2,32,0,1,1,0,1,294631,0,0.7339285210572339
33689,210799,296593,3,1,206,2952395,1,404577,1,60,855,73,0,50,2,1,0,0,1,383999,1,0.5210342628615495
68071,357407,425655,4,1,4491,1096884,1,52272,1,85,909,357,1,47,1,1,1,0,1,196587,1,6.837315631396706
184002,446360,33608,3,1,746,7117243,0,216432,0,61,106,193,0,28,0,1,0,0,0,0,0,2.062347239099398
10380,129796,199995,1,1,2692,8978944,1,402298,1,62,310,108,1,41,1,1,0,0,0,0,1,0.32263565159247226
148271,373785,468675,3,1,3224,135020,1,48720,1,95,368,305,0,52,0,2,0,1,1,366268,1,7.67194844112395
163354,426638,389242,2,1,4074,8420769,0,246980,1,92,52,193,2,22,0,2,1,1,0,0,0,1.7274122300905739
120275,108594,310245,3,1,1677,9657849,1,487952,1,53,97,491,0,30,0,2,0,0,1,262382,1,0.22255012265525573
52224,129541,58265,2,1,2209,9897517,1,215649,1,54,52,362,0,39,1,1,0,0,1,145291,0,0.6007002086714583
67987,477864,45024,3,1,273,9763921,1,357771,1,75,454,34,0,35,2,0,0,1,1,118848,0,1.3356662902630725
130405,411998,298627,2,1,2313,2513428,0,9706,0,67,324,208,1,27,0,0,0,0,1,253256,0,42.4433913670547
16010,115607,120411,0,1,2473,1953867,1,257494,1,59,124,206,1,43,0,0,1,0,1,347862,1,0.4489679411250704
127468,264812,441417,4,1,2259,2453022,1,1563,1,51,330,344,2,44,0,2,1,0,1,129861,1,169.31713554987212
143213,413697,381069,0,1,4426,1325927,1,90618,0,55,823,126,0,37,1,1,0,1,0,0,0,4.565234663812225
65036,331950,86894,2,1,1898,6278569,1,389775,1,88,657,470,1,46,0,2,0,1,1,413469,0,0.8516429949509462
35635,41245,108542,0,1,245,7048310,1,74790,0,74,961,250,0,55,0,2,0,1,0,0,1,0.5514700966693854
134025,317051,21579,0,1,3910,1106221,1,466044,0,87,958,381,1,52,1,0,0,0,0,0,0,0.6803012584621657
76584,116815,18604,1,1,2599,4029013,1,204247,1,71,779,206,0,56,1,2,0,0,0,0,0,0.5719272648936586
166345,354666,386957,1,1,1616,1930816,0,430802,0,82,570,0,1,55,0,1,0,1,1,87397,1,0.8232672474425665
25219,280593,369630,4,1,582,3655791,1,111094,0,50,263,239,1,21,0,1,1,0,0,0,1,2.5257032269679103
59596,247698,48814,1,0,4421,668922,1,294966,0,98,126,54,0,60,1,1,0,1,1,373132,0,0.8397481752196009
167339,107452,83660,3,1,471,8178876,1,373922,0,60,124,456,2,61,0,1,0,1,0,0,0,0.2873639760057552
199557,202348,258161,0,1,4237,2161517,1,494851,1,85,339,128,1,25,2,2,1,0,0,0,1,0.40890609717652954
57869,61436,168043,4,1,3506,7991430,0,86660,0,82,400,25,0,36,1,1,0,0,1,44733,1,0.7089232757526454
114405,298853,193153,1,1,2061,7220959,1,394417,1,83,867,238,2,32,1,1,0,1,0,0,0,0.757706291295022
113566,335120,381915,2,1,577,2131817,0,336049,0,58,497,236,0,54,1,0,1,1,1,139908,1,0.9972325546793632
75774,368742,257092,3,1,2874,9550780,0,209855,1,79,118,482,0,44,1,2,1,0,0,0,0,1.7571191674290942
105365,183760,451123,3,1,4900,760350,1,151485,0,63,616,402,1,37,0,2,0,1,0,0,1,1.2130493907027713
59992,204989,306183,0,1,3948,6532036,0,467251,1,69,366,163,2,36,0,1,0,0,0,0,1,0.4387118728223742
18213,246711,487333,4,0,2400,1884907,1,493341,0,99,881,5,0,24,1,1,0,1,0,0,1,0.5000810796567088
90330,193418,65088,3,1,739,2521850,0,69178,0,81,324,366,0,60,0,0,0,0,0,0,0,2.7959062721346073
81680,164050,186624,3,0,3660,4782211,0,118762,0,87,48,467,0,24,1,2,0,0,0,0,1,1.3813224657511178
48530,245012,125714,2,1,2293,8804444,1,148240,1,99,115,34,2,54,0,0,1,0,1,256955,0,1.652795110664391
127665,200259,193804,4,1,308,6613679,0,138266,1,69,841,186,0,60,2,0,1,0,1,313784,0,1.4483499316539739
54479,237067,348128,1,1,4897,3675358,0,104430,0,70,424,60,0,21,1,2,0,1,0,0,1,2.2700826382970574
194765,444401,91010,4,0,1932,2696507,0,410818,1,80,137,303,1,54,1,2,0,1,1,319427,0,1.0817440283920656
157660,241609,95914,1,1,3032,7623263,1,51201,1,73,633,452,2,30,1,1,0,1,1,173503,0,4.718741455411898
179091,20505,463670,2,0,2401,4843030,1,451674,1,99,724,123,2,32,0,2,0,0,1,186184,1,0.04539768638955001
22778,29797,499719,1,1,3637,8326868,1,261605,0,82,975,465,2,23,1,2,1,0,1,456775,1,0.11390029280673991
144933,231743,312396,2,1,2828,8555824,1,75698,1,82,453,269,2,62,2,2,1,0,0,0,1,3.0613746548831555
135785,291564,111765,0,1,4773,2986599,1,103455,1,98,64,26,0,45,0,1,1,0,0,0,0,2.81824157129601
108233,153003,306227,3,1,695,7419568,0,492721,1,56,470,406,2,23,0,0,1,0,1,204839,1,0.3105260166990717
188772,389477,10004,0,0,1880,680979,1,459609,1,81,632,20,0,41,1,1,1,0,1,55483,0,0.8474075846913688
18175,469918,431479,2,0,4548,9900025,0,196370,1,50,181,432,1,51,1,2,0,0,1,435613,0,2.393011188006376
88238,170589,38601,2,1,3513,5622671,0,227311,1,62,551,403,0,52,1,1,1,0,1,244738,0,0.7504619201801929
153303,298932,299628,0,0,2595,5267627,0,487137,1,54,861,408,0,29,0,2,0,1,0,0,1,0.6136495202591463
138073,133787,395098,1,1,1692,5799272,0,112745,1,83,247,239,1,55,0,1,0,0,0,0,1,1.1866230287549004
130892,257831,194741,0,0,540,4387257,1,269006,0,52,558,386,0,58,0,2,0,1,1,225282,0,0.9584546127052456
196925,217662,137981,0,0,1956,5103666,1,163607,0,80,157,38,0,36,0,1,0,1,1,410024,0,1.330387267126302
116858,445290,465549,3,0,1095,4271899,1,338599,0,56,617,267,2,35,1,2,1,0,0,0,1,1.3150915534554046
170435,207883,139913,0,1,1285,6237784,0,262672,0,78,644,363,0,43,0,0,0,1,0,0,0,0.7914136588077191
162890,418238,272153,1,0,3651,754701,1,288928,1,65,754,208,0,29,1,2,1,0,1,456059,0,1.4475459368910701
165576,305321,301795,2,1,2437,9060584,1,201948,0,60,286,194,1,41,0,2,0,0,1,182321,0,1.5118718092191592
151471,293628,126649,4,1,387,16100,0,89053,0,59,955,247,0,38,0,2,1,0,1,344933,0,3.2971904687043816
58761,429033,317498,3,1,3502,7129507,1,379077,0,55,504,56,0,46,1,2,0,0,1,236975,0,1.1317802668580081
24705,493612,10533,1,0,1175,6815627,1,152355,0,94,116,22,0,25,0,0,0,1,0,0,0,3.2398592769566017
187054,74397,485645,2,1,2573,8289458,0,380972,0,77,591,337,0,43,0,2,0,0,0,0,1,0.19528155538581474
159536,394802,123399,4,1,2255,4738959,1,220277,0,97,217,304,1,45,0,1,0,0,0,0,0,1.7922897429611673
182660,147146,109841,4,0,804,3123325,1,261505,1,76,124,460,2,57,1,2,1,0,0,0,0,0.5626868981973645
110928,177173,185142,4,1,1741,3913868,0,172372,1,63,875,492,0,26,0,2,0,0,1,188383,1,1.0278465885028398
96082,160083,236840,3,0,4489,8340285,0,144393,0,50,662,329,0,50,0,0,0,0,1,195550,1,1.1086540992007978
119878,415497,251600,2,0,246,1390770,1,299356,0,90,6,226,1,59,1,1,0,1,0,0,0,1.3879648713743122
141756,144058,234838,0,1,1883,6930847,1,212043,1,59,683,125,0,34,0,2,0,0,1,201062,1,0.679377864971421
114463,87538,113823,0,1,4584,316849,0,289713,1,79,184,337,0,24,0,2,0,0,0,0,1,0.30215315794197034
113349,433278,67332,4,1,3182,931998,0,10522,1,54,977,406,1,38,2,1,0,1,0,0,0,41.17437992967785
60494,407848,348735,3,1,4190,9814428,0,196193,1,93,85,254,0,40,1,1,0,1,1,66509,0,2.0787995555419636
85826,98887,17835,2,1,357,7150559,0,311439,0,78,186,345,1,61,0,2,1,0,0,0,0,0.3175154122784485
146435,102803,497505,2,0,883,7793344,1,361290,1,90,396,58,1,32,1,0,0,0,1,482553,1,0.2845434843381097
130360,172972,492114,3,0,1413,4998026,0,81215,0,61,947,139,0,29,1,1,0,0,0,0,1,2.1297773837667453
7984,472147,154634,3,1,408,8047517,0,400000,0,72,136,369,0,31,0,0,1,0,1,444347,0,1.1803645490886272
89671,367611,306943,4,0,1530,3821647,0,93921,0,52,131,81,0,47,1,1,0,0,0,0,0,3.9140031089627563
190424,440863,316277,3,1,4790,2725533,0,282942,1,69,70,192,0,25,0,1,0,0,0,0,0,1.5581336170182687
126510,493842,117305,1,1,2240,5220688,0,197653,1,66,17,471,2,32,0,1,0,1,0,0,0,2.4985176115838788
56451,148851,450694,4,0,3611,7950909,1,497556,0,82,336,184,0,55,0,2,1,0,1,78360,1,0.29916371390614543
177697,209957,310948,1,1,3305,7404981,0,338530,1,68,359,245,1,63,0,1,0,0,1,260291,1,0.6202002180007149
197832,241709,496785,0,0,1731,9353742,0,349722,1,64,559,107,2,60,1,0,0,0,0,0,1,0.6911441340718225
185583,284506,111663,3,1,3683,4398411,1,420209,1,73,641,82,1,62,1,2,0,1,0,0,0,0.6770567097403679
162564,43538,280930,1,0,3164,2379375,0,244146,1,87,708,354,1,41,1,1,0,1,1,160675,1,0.17832699152559728
76053,259593,97889,2,0,3097,9973022,0,331550,1,50,424,208,0,36,2,2,0,1,0,0,0,0.782965516617353
197489,301954,145455,4,0,4144,6640556,0,393621,1,98,852,110,0,58,2,1,1,1,0,0,0,0.7671166753890789
138063,60730,475494,2,0,50,5820129,1,12781,1,97,293,161,0,61,0,1,1,1,1,267474,1,4.751212642778908
146033,281064,378292,3,1,2054,8307399,1,164516,1,84,573,50,0,27,0,2,0,1,1,363000,1,1.7084191907219315
89647,258099,309683,4,1,4759,1425705,0,82279,0,96,893,300,2,24,0,0,1,0,1,216903,1,3.1368376276130285
22827,168328,285087,4,1,4451,5551917,0,445317,0,63,165,461,0,55,2,2,0,0,0,0,1,0.37799505072779455
42057,498595,356031,1,1,161,7589176,1,378743,0,99,181,156,2,37,1,0,0,1,0,0,0,1.3164432967915003
136388,10969,266036,4,1,2379,141408,0,199249,1,89,829,198,0,35,1,1,0,1,0,0,1,0.05505144291091593
116751,365831,157485,1,0,3215,8486965,0,475149,0,83,123,145,0,27,2,0,0,0,1,322259,0,0.7699273913501
60843,362107,488925,1,1,3820,8412860,1,241856,1,50,446,158,1,28,1,0,1,1,0,0,1,1.4971946232691218
15740,353786,144133,2,0,4389,7444784,1,52258,1,88,532,254,0,37,1,2,0,0,1,354786,0,6.769857823532789
195676,487128,65632,3,0,1027,8654336,0,92434,0,50,581,316,2,31,1,0,0,0,0,0,0,5.269951858062422
8880,224832,253524,1,1,918,2022465,1,278471,0,83,317,368,0,35,1,2,0,0,1,203186,1,0.807377402395932
159241,259294,91063,4,1,4762,7542855,1,189024,1,81,795,302,0,46,1,0,1,0,1,291990,0,1.3717444782436186
129745,34477,402064,0,0,2184,8470145,1,276114,1,91,539,461,0,46,0,2,0,0,0,0,1,0.1248646397334444
153586,39390,427438,4,1,3925,2499160,1,194546,0,64,868,160,2,42,2,2,0,0,1,405376,1,0.20247035420746656
114108,459917,56637,1,0,3457,2360393,0,149331,0,65,314,367,2,56,0,1,0,1,0,0,0,3.07982883775748
42959,29564,161027,0,1,66,4170464,1,341011,0,85,676,354,2,43,1,1,0,0,0,0,1,0.08669489636728327
75670,163540,245546,0,1,4507,7334339,1,160458,1,72,76,316,0,53,1,0,1,0,0,0,1,1.0192011666531637
79054,139952,76549,2,1,412,4499343,0,318513,1,88,980,113,0,24,1,0,0,1,1,111036,0,0.439390419259436
168393,316709,84827,0,1,4654,3225970,0,351690,0,58,264,492,1,23,1,1,0,1,0,0,0,0.9005320011032412
176843,475719,368828,2,1,755,7227767,1,92903,1,90,209,231,1,56,0,1,0,1,1,373967,0,5.120543787135107
95553,394935,406177,3,0,1296,1764205,1,377155,1,87,284,339,2,31,1,2,0,0,1,275547,1,1.0471396451335786
10057,387817,487289,2,0,1244,9566858,1,178460,0,85,365,236,0,26,1,0,1,1,1,245462,1,2.1731190568247403
62127,360454,295207,3,1,808,7650729,1,374790,1,66,244,490,0,36,0,1,0,1,1,352270,0,0.9617466801497367
49828,318021,452920,0,0,4609,720105,0,201508,1,95,469,147,2,22,1,1,1,0,0,0,1,1.5781974998635298
160148,162544,198508,2,1,2985,6235594,1,89194,0,70,914,175,1,59,0,2,0,1,1,341304,1,1.8223443018106396
6026,457851,31760,2,1,2500,3764564,1,485060,1,78,645,483,0,54,1,2,1,0,1,292190,0,0.9439039625943954
61059,115584,445478,0,1,3942,2305480,0,239746,1,63,633,407,1,21,0,1,0,0,0,0,1,0.48210822241779877
149520,379774,34259,3,1,3194,4987514,1,150036,0,56,47,482,0,36,1,2,0,0,0,0,0,2.53120230343182
173056,123284,239616,1,1,138,9786899,1,472790,0,97,926,378,2,57,0,1,1,0,0,0,1,0.26075792474899057
119105,185600,360558,1,0,3304,3954364,1,74858,0,71,704,200,2,58,0,2,0,0,1,443707,1,2.4793278029361865
91578,330045,461236,4,1,2003,6048897,0,484536,0,54,924,367,2,38,1,1,0,0,0,0,1,0.6811554122801767
34864,135985,149316,1,1,174,2744927,1,484701,1,77,593,41,2,24,2,0,1,0,0,0,1,0.28055382482432506
162737,218244,291766,3,1,1447,1333484,0,345890,0,88,797,82,1,28,1,2,1,0,1,62784,1,0.6309617769759838
137497,16654,305026,1,1,2598,1660078,0,398344,0,60,607,318,1,37,2,1,0,0,0,0,1,0.04180798051939901
34540,348085,456887,4,0,615,4910582,0,32402,0,62,853,131,1,58,1,2,0,0,1,162384,1,10.742369533685153
76384,96380,206715,2,1,3265,6767038,1,110781,0,96,713,358,0,22,1,2,0,0,1,175696,1,0.8699969309093535
134467,280152,211824,2,1,1126,9906421,1,380472,0,79,980,36,0,59,1,2,0,0,1,482993,0,0.7363255736937969
180098,340614,436641,1,0,3365,264671,1,290567,0,65,411,407,0,63,0,2,0,1,0,0,1,1.1722350706203024
188098,365856,486944,3,1,1315,9461214,1,87685,1,61,870,404,0,56,0,2,1,0,0,0,1,4.172342221107132
64638,144750,207638,4,1,1297,4731188,1,321619,1,95,795,343,2,21,0,1,1,1,0,0,1,0.4500652944468628
116178,206635,447918,4,0,2740,6739005,1,301663,1,71,433,392,1,36,2,1,0,1,1,210464,1,0.6849839556592765
103552,320922,391402,4,0,2752,2381353,0,173306,0,85,708,413,1,21,1,2,0,0,1,243823,1,1.8517544011494054
189079,357387,187726,0,1,1495,7048055,1,274481,0,83,727,47,1,23,1,2,0,0,1,149154,0,1.3020416639342471
101207,471909,85632,4,1,1289,4655237,1,304169,0,99,531,246,0,43,0,0,1,1,1,351316,0,1.551464641483381
110336,193840,179591,1,0,3189,599835,1,455591,1,91,627,133,2,27,0,1,0,0,1,166746,0,0.42546840155226606
27083,77532,343555,1,0,2850,9223040,0,57416,0,68,177,424,0,37,1,1,0,1,1,413444,1,1.3503317832697632
35080,485724,201711,3,1,194,2474373,0,117760,1,51,193,407,0,57,2,1,0,1,0,0,0,4.1246592674994265
166715,386530,66531,3,1,4045,9650769,1,207581,0,90,829,457,2,45,0,1,1,1,1,336481,0,1.8620593307704907
127527,112142,391884,4,1,2946,6791035,1,450464,0,58,227,422,0,37,0,1,0,0,1,461471,1,0.24894719900547213
27076,403293,485396,1,1,4301,3725790,1,409718,0,50,735,363,1,57,0,1,0,1,0,0,1,0.9843160800451041
60540,118583,237831,1,0,4180,2070756,1,277111,1,51,485,33,1,42,0,1,0,1,1,274944,1,0.42792444932013046
133267,149909,243562,4,1,3103,9851696,0,389870,1,81,934,450,0,41,1,1,0,0,0,0,1,0.38450923510597096
181254,96935,65862,2,1,434,8114639,0,456588,1,96,952,462,0,57,1,1,1,0,0,0,0,0.21230253028434762
75093,86065,127568,1,1,2762,4442073,1,75906,0,66,991,342,1,56,0,2,0,1,1,372175,1,1.1338216501771905
166042,114404,106023,1,0,2409,7707401,1,329789,1,85,165,208,2,30,0,1,0,0,1,263861,0,0.34689954213287244
32250,103142,343578,0,1,3280,4964708,1,98286,1,93,858,171,0,44,1,2,1,1,1,216706,1,1.049396156154934
103969,377744,476348,1,0,3064,779120,1,68638,0,66,542,318,2,35,1,1,1,0,0,0,1,5.503343580180364
73587,77293,128731,4,1,1163,4953701,1,352693,1,62,567,109,1,32,2,1,1,0,0,0,1,0.2191503116015583
194602,453446,96414,0,1,2536,5218777,0,368317,1,57,196,385,2,49,0,0,1,0,0,0,0,1.2311263636314271
128075,465811,78163,0,1,204,8224897,1,88499,0,94,46,114,0,32,1,1,1,0,1,52019,0,5.263401129943503
14650,86236,82953,2,1,1499,5871031,1,147513,0,52,912,415,0,27,0,1,1,1,1,403635,0,0.584595360440365
152390,349317,286472,1,1,2767,3913594,1,388923,1,75,90,374,1,26,0,1,0,0,0,0,0,0.8981626230317491
72777,25469,215981,0,1,2797,4607060,1,5241,0,61,397,396,2,29,0,1,0,1,0,0,1,4.858641739793971
122300,169513,457379,0,1,2123,9212974,0,60616,1,81,971,489,1,40,0,1,1,0,1,210611,1,2.7964597390171075
26680,253729,322986,0,0,1802,2823717,1,119295,1,66,789,484,0,52,1,1,0,0,0,0,1,2.126886064914163
19269,296059,252828,0,1,2492,2545829,1,434595,0,93,758,85,1,42,0,2,0,0,0,0,0,0.6812280830932637
54437,139818,71518,3,1,2988,2130280,0,253846,1,74,691,416,0,48,0,1,1,0,1,429457,0,0.5507963458303624
102875,389287,268473,1,1,4362,1643028,0,97884,0,86,658,209,0,53,0,1,1,0,1,331234,0,3.976983194565051
124976,414822,390415,2,1,3735,2413743,1,19591,0,83,640,123,0,42,0,0,1,0,1,52203,0,21.173029808084934
92732,70295,254008,3,0,4208,4624237,1,457776,1,99,384,86,0,62,1,1,0,0,0,0,1,0.15355729973327625
57324,387521,300288,1,1,4010,9702383,0,368765,1,53,240,328,0,35,0,2,1,0,1,61385,0,1.0508588101939984
166111,159810,190400,1,0,1612,6967332,1,125780,1,92,525,177,2,36,0,1,1,1,0,0,1,1.270541655734968
68699,289525,242853,1,1,4292,352655,1,285962,0,56,502,201,0,61,0,1,0,0,0,0,0,1.0124561569154051
107045,81354,143105,0,1,160,9564574,1,349717,0,79,604,211,2,47,0,0,0,0,1,337324,1,0.2326274312446028
45084,447466,165690,2,0,429,2907673,0,220360,0,96,6,236,0,59,1,2,1,0,1,118921,0,2.03060432653691
158349,193917,242240,4,0,2830,2552367,1,50864,0,74,283,268,0,33,1,2,1,1,0,0,1,3.812385726924211
194001,381231,496124,1,0,154,1214022,0,29321,0,50,910,176,0,50,0,2,0,0,1,181888,1,13.001534683855127
124679,431660,260570,2,0,3417,1170880,1,374205,0,94,433,200,0,55,1,1,1,0,0,0,0,1.1535357530344248
55151,85919,417831,1,1,2803,4407482,1,188118,0,51,678,328,2,48,1,1,0,1,1,173715,1,0.4567268590626146
158340,178566,61252,2,0,3393,3732120,1,359952,1,85,509,476,1,25,0,0,1,1,1,250500,0,0.4960814328537337
148487,304719,22478,0,1,2547,2422510,0,71993,1,83,328,471,0,45,1,2,0,0,0,0,0,4.232561046753896
91692,392262,21304,2,1,3634,1562400,1,194332,1,78,184,290,1,60,0,1,0,0,0,0,0,2.0185043199044936
185630,360844,75260,0,1,4924,8083810,1,224697,1,89,393,492,0,37,1,1,0,1,0,0,0,1.6059065946292357
55681,86236,150858,0,1,4843,9592625,1,132744,0,93,312,425,0,35,0,1,1,0,0,0,1,0.6496365211495725
22391,167342,240608,4,0,4536,2506417,0,471369,1,61,179,217,2,31,2,1,1,0,1,446325,1,0.3550119863376965
44731,71158,219053,1,1,288,654024,0,160276,1,62,819,19,0,44,0,1,0,0,0,0,1,0.4439688788784417
84932,222047,69378,1,1,3388,1427760,1,111625,0,64,140,469,0,62,1,1,0,1,0,0,0,1.9892050239191585
169365,369499,301879,0,1,3958,2034102,0,7459,1,69,41,434,0,64,1,1,1,1,0,0,0,49.530697050938336
10791,391468,153494,4,0,2508,4603175,1,119348,1,78,117,208,2,23,0,1,1,0,0,0,0,3.2800274824254916
51053,231933,432309,1,1,3154,5759189,0,40042,0,73,914,155,1,27,1,1,1,1,1,232932,1,5.7920984941188225
174383,89840,95061,1,1,1512,3374328,1,203414,1,54,776,466,2,21,2,2,1,0,1,156975,1,0.44165867807192194
8699,490240,155767,1,1,600,9537236,0,330933,1,91,674,289,2,21,0,0,0,0,1,220463,0,1.4813829947965456
175954,250020,361401,3,1,172,3989460,1,265918,1,85,507,118,2,38,0,0,1,0,1,132498,1,0.9402111169190618
81702,472184,115056,2,1,2837,8915790,0,108397,0,84,961,271,1,31,0,1,1,1,0,0,0,4.356021328806804
15689,462914,217600,1,1,3396,8692340,1,303806,0,69,551,148,1,34,1,0,0,0,0,0,0,1.5237107769077078
194299,22123,316784,3,1,4575,4136516,1,164962,0,82,593,52,0,59,0,1,0,0,0,0,1,0.1341088607748404
193866,190574,451953,4,1,4971,5247481,1,69561,0,77,535,414,0,45,1,0,0,0,0,0,1,2.739627957793048
150493,96687,152889,1,1,726,5698867,1,401036,0,54,948,472,2,56,2,2,0,0,1,494612,1,0.24109246777728738
176103,177790,352664,3,1,404,9320834,1,357252,1,59,512,31,2,44,1,1,0,1,1,380269,1,0.49765852211178074
90719,219430,373584,0,1,2193,5830827,1,238947,0,56,314,38,0,24,1,1,0,0,0,0,1,0.9183169559904247
51117,26062,77076,4,0,4714,620967,1,47895,1,83,486,12,2,47,0,2,1,0,1,364143,1,0.5441372974778688
66397,239846,129850,1,1,4438,9930957,1,191931,0,50,641,230,0,63,0,2,0,0,0,0,0,1.2496404976762603
44610,268434,216273,3,0,1578,6938418,0,236710,0,72,936,25,0,61,0,2,0,1,1,152981,0,1.1340157407133593
173034,110242,17806,1,1,2248,6022563,1,287255,0,59,824,172,2,61,0,2,1,0,0,0,0,0.3837761439273679
53314,45757,496379,1,1,3153,9816636,1,135574,1,84,35,369,0,53,1,1,1,1,0,0,1,0.3375032269961276
52760,124886,349165,3,1,2355,6975303,1,353572,1,50,232,144,0,23,0,1,1,0,0,0,1,0.35321135946466503
142679,389121,222799,4,0,1950,3047902,0,447982,0,92,862,5,1,29,1,0,1,1,1,310346,0,0.868606621233395
